run	id	pacific	bwa	kraken
SRR4427252	SRR4427252:SRR4427252.165506:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.165506:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.165973:rhinovirus	fa	sam	NA
SRR4427252	SRR4427252:SRR4427252.165974:rhinovirus	fa	sam	NA
SRR4427252	SRR4427252:SRR4427252.165975:rhinovirus	fa	sam	NA
SRR4427252	SRR4427252:SRR4427252.167002:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.167002:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.167081:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.167081:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.167331:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.167331:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.167383:rhinovirus	fa	NA	NA
SRR4427252	SRR4427252:SRR4427252.167769:rhinovirus	fa	sam	NA
SRR4427252	SRR4427252:SRR4427252.167770:rhinovirus	fa	sam	NA
SRR4427252	SRR4427252:SRR4427252.167776:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.167776:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.168014:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.168014:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.168098:rhinovirus	fa	sam	NA
SRR4427252	SRR4427252:SRR4427252.168099:rhinovirus	fa	sam	NA
SRR4427252	SRR4427252:SRR4427252.168114:rhinovirus	fa	sam	NA
SRR4427252	SRR4427252:SRR4427252.168243:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.168243:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.169823:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.169823:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.169850:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.169850:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.170810:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.170810:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.170811:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.170811:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.170812:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.170812:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.170816:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.170816:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.170863:rhinovirus	fa	sam	NA
SRR4427252	SRR4427252:SRR4427252.170893:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.170893:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.170894:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.170894:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.170898:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.170898:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.170899:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.170899:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.170901:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.170901:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.171001:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.171001:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.171225:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.171225:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.171495:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.171495:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.172886:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.172886:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.172889:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.172889:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.173162:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.173162:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.174770:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.174770:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.175615:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.175615:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.176252:rhinovirus	fa	sam	NA
SRR4427252	SRR4427252:SRR4427252.176254:rhinovirus	fa	sam	NA
SRR4427252	SRR4427252:SRR4427252.176259:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.176259:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.176266:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.176266:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.176267:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.176267:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.176326:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.176326:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.176328:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.176328:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.176329:rhinovirus	fa	sam	NA
SRR4427252	SRR4427252:SRR4427252.176331:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.176331:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.176332:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.176332:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.176335:rhinovirus	fa	sam	NA
SRR4427252	SRR4427252:SRR4427252.177683:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.177683:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.177684:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.177684:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.177686:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.177686:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.177687:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.177687:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.177775:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.177775:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.177796:rhinovirus	fa	sam	NA
SRR4427252	SRR4427252:SRR4427252.177875:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.177875:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.177882:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.177882:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.181153:rhinovirus	fa	sam	NA
SRR4427252	SRR4427252:SRR4427252.181219:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.181219:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.181220:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.181220:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.183966:rhinovirus	fa	sam	NA
SRR4427252	SRR4427252:SRR4427252.185094:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.185094:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.185095:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.185095:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.185096:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.185096:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.185097:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.185097:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.185098:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.185098:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.185101:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.185101:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.185194:rhinovirus	fa	sam	NA
SRR4427252	SRR4427252:SRR4427252.185584:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.185584:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.185585:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.185585:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.185697:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.185697:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.185698:rhinovirus	fa	sam	NA
SRR4427252	SRR4427252:SRR4427252.186748:rhinovirus	fa	sam	NA
SRR4427252	SRR4427252:SRR4427252.186749:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.186749:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.186750:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.186750:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.186759:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.186759:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.188171:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.188171:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.188625:rhinovirus	fa	sam	NA
SRR4427252	SRR4427252:SRR4427252.188720:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.188720:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.188802:rhinovirus	fa	sam	NA
SRR4427252	SRR4427252:SRR4427252.188803:rhinovirus	fa	sam	NA
SRR4427252	SRR4427252:SRR4427252.188804:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.188804:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.188806:rhinovirus	fa	sam	NA
SRR4427252	SRR4427252:SRR4427252.188808:rhinovirus	fa	sam	NA
SRR4427252	SRR4427252:SRR4427252.189327:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.189327:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.189332:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.189332:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.189440:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.189440:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.189442:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.189442:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.189444:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.189444:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.189446:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.189446:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.189447:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.189447:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.189465:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.189465:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.189481:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.189481:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.189485:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.189485:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.189486:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.189486:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.189490:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.189490:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.189492:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.189492:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.189510:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.189510:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.190819:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.190819:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.190822:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.190822:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.191291:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.191291:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.191296:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.191296:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.191299:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.191299:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.192082:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.192082:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.193154:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.193154:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.194333:rhinovirus	fa	sam	NA
SRR4427252	SRR4427252:SRR4427252.196191:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.196191:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.196192:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.196192:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.196193:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.196193:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.196195:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.196195:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.196196:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.196196:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.196257:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.196257:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.196259:rhinovirus	fa	sam	NA
SRR4427252	SRR4427252:SRR4427252.196260:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.196260:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.196438:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.196438:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.196752:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.196752:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.196911:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.196911:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.196913:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.196913:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.197398:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.197398:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.197418:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.197418:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.197423:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.197423:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.197697:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.197697:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.197702:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.197702:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.197718:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.197718:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.197719:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.197719:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.197857:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.197857:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.197865:rhinovirus	fa	sam	NA
SRR4427252	SRR4427252:SRR4427252.197866:rhinovirus	fa	sam	NA
SRR4427252	SRR4427252:SRR4427252.197868:rhinovirus	fa	sam	NA
SRR4427252	SRR4427252:SRR4427252.197870:rhinovirus	fa	sam	NA
SRR4427252	SRR4427252:SRR4427252.197871:rhinovirus	fa	sam	NA
SRR4427252	SRR4427252:SRR4427252.197876:rhinovirus	fa	sam	NA
SRR4427252	SRR4427252:SRR4427252.199667:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.199667:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.199696:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.199696:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.199697:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.199697:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.199996:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.199996:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.199997:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.199997:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.199999:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.199999:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.200613:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.200613:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.201360:rhinovirus	fa	sam	NA
SRR4427252	SRR4427252:SRR4427252.201382:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.201382:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.201393:rhinovirus	fa	sam	NA
SRR4427252	SRR4427252:SRR4427252.203733:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.203733:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.203763:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.203763:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.203786:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.203786:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.203793:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.203793:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.203794:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.203794:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.204166:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.204166:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.204196:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.204196:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.204291:rhinovirus	fa	sam	NA
SRR4427252	SRR4427252:SRR4427252.204400:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.204400:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.204403:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.204403:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.204411:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.204411:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.204414:rhinovirus	fa	sam	NA
SRR4427252	SRR4427252:SRR4427252.204578:rhinovirus	fa	sam	NA
SRR4427252	SRR4427252:SRR4427252.204579:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.204579:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.204585:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.204585:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.204942:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.204942:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.204943:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.204943:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.209178:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.209178:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.209179:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.209179:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.209180:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.209180:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.209181:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.209181:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.209261:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.209261:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.209264:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.209264:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.213272:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.213272:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.213274:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.213274:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.213275:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.213275:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.213280:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.213280:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.214408:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.214408:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.214409:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.214409:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.214414:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.214414:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.214415:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.214415:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.214416:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.214416:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.214417:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.214417:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.214421:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.214421:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.214656:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.214656:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.214657:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.214657:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.214659:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.214659:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.214662:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.214662:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.215123:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.215123:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.215185:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.215185:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.215186:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.215186:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.215707:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.215707:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.215708:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.215708:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.215709:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.215709:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.215713:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.215713:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.216289:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.216289:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.216290:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.216290:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.216292:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.216292:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.216294:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.216294:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.217745:rhinovirus	fa	sam	kraken
SRR4427252	SRR4427252:SRR4427252.217745:rhinovirus	fa	sam	kraken
